condition,stimulus,response,sender,sender_id,block,duration,item,item_block,time,audioequip,age,sex,ethnicity,race,raceother,born,parent,lang,comments,block_id,resp_t,vot,new_ID
dent-biasing,NA,tent,Response,8_0_55_1,dent-biasing,207.26,13_short_dent_1_50.wav,dent-biasing,3416.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_56_0,dent-biasing,3596.546,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_56_1,dent-biasing,677.8770001,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_57_0,dent-biasing,3546.554,8_short_tent_1_85.wav,dent-biasing,3550.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_57_1,dent-biasing,578.466,8_short_tent_1_85.wav,dent-biasing,3550.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_58_0,dent-biasing,4645.486,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_58_1,dent-biasing,846.4480001,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_59_0,dent-biasing,4279.131,20_short_dent_2_50.wav,dent-biasing,4271.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_59_1,dent-biasing,1203.908,20_short_dent_2_50.wav,dent-biasing,4271.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_60_0,dent-biasing,3663.191,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_60_1,dent-biasing,365.331,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_61_0,dent-biasing,4312.377,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_61_1,dent-biasing,2856.745,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_62_0,dent-biasing,3396.77,10_short_dent_1_50.wav,dent-biasing,3397.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_62_1,dent-biasing,3720.372,10_short_dent_1_50.wav,dent-biasing,3397.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_63_0,dent-biasing,4545.669,20_short_tent_2_85.wav,dent-biasing,4552.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_63_1,dent-biasing,395.902,20_short_tent_2_85.wav,dent-biasing,4552.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_64_0,dent-biasing,5011.885,4_short_tent_3_85.wav,dent-biasing,5010.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_64_1,dent-biasing,438.852,4_short_tent_3_85.wav,dent-biasing,5010.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_65_0,dent-biasing,3862.95,3_short_dent_1_50.wav,dent-biasing,3863.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_65_1,dent-biasing,1554.34,3_short_dent_1_50.wav,dent-biasing,3863.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_66_0,dent-biasing,3313.243,17_short_dent_1_50.wav,dent-biasing,3320.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_66_1,dent-biasing,1537.731,17_short_dent_1_50.wav,dent-biasing,3320.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_67_0,dent-biasing,4079.348,1_short_dent_3_50.wav,dent-biasing,4082.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_67_1,dent-biasing,1161.011,1_short_dent_3_50.wav,dent-biasing,4082.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_68_0,dent-biasing,3779.7,9_short_dent_1_50.wav,dent-biasing,3784.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_68_1,dent-biasing,1422.205,9_short_dent_1_50.wav,dent-biasing,3784.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_69_0,dent-biasing,3713.156,18_short_dent_2_50.wav,dent-biasing,3709.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_69_1,dent-biasing,355.803,18_short_dent_2_50.wav,dent-biasing,3709.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_70_0,dent-biasing,3113.582,12_short_dent_3_50.wav,dent-biasing,3108.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_70_1,dent-biasing,347.953,12_short_dent_3_50.wav,dent-biasing,3108.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_71_0,dent-biasing,4095.855,15_short_tent_3_85.wav,dent-biasing,4098.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_71_1,dent-biasing,2313.961,15_short_tent_3_85.wav,dent-biasing,4098.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_72_0,dent-biasing,3696.23,11_short_tent_3_85.wav,dent-biasing,3698.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_72_1,dent-biasing,796.285,11_short_tent_3_85.wav,dent-biasing,3698.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_73_0,dent-biasing,4528.835,7_short_dent_2_50.wav,dent-biasing,4523.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_73_1,dent-biasing,336.234,7_short_dent_2_50.wav,dent-biasing,4523.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_74_0,dent-biasing,4628.937,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_74_1,dent-biasing,544.49,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_75_0,dent-biasing,4362.411,9_short_tent_3_85.wav,dent-biasing,4364.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_75_1,dent-biasing,336.1550001,9_short_tent_3_85.wav,dent-biasing,4364.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_76_0,dent-biasing,4628.836,6_short_tent_2_85.wav,dent-biasing,4622.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_76_1,dent-biasing,469.829,6_short_tent_2_85.wav,dent-biasing,4622.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_77_0,dent-biasing,4229.213,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_77_1,dent-biasing,299.9130001,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_78_0,dent-biasing,4861.933,21_short_tent_3_85.wav,dent-biasing,4853.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,tent,Response,8_0_78_1,dent-biasing,174.3200001,21_short_tent_3_85.wav,dent-biasing,4853.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3499
dent-biasing,NA,NA,Sounds,8_0_79_0,dent-biasing,4478.209,15_short_dent_2_50.wav,dent-biasing,4476.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3499
dent-biasing,NA,dent,Response,8_0_79_1,dent-biasing,508.4120001,15_short_dent_2_50.wav,dent-biasing,4476.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3499
dent-biasing,continuum_60,tent,Sounds,10_0_0_1,NA,1622.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,3499
dent-biasing,continuum_45,tent,Sounds,10_0_1_1,NA,786.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3499
dent-biasing,continuum_50,tent,Sounds,10_0_2_1,NA,764.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,3499
dent-biasing,continuum_40,tent,Sounds,10_0_3_1,NA,858.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,40,3499
dent-biasing,continuum_35,tent,Sounds,10_0_4_1,NA,603.9790001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,35,3499
dent-biasing,continuum_65,tent,Sounds,10_0_5_1,NA,1409.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3499
dent-biasing,continuum_20,dent,Sounds,10_0_6_1,NA,731.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3499
dent-biasing,continuum_10,dent,Sounds,10_0_7_1,NA,864.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,3499
dent-biasing,continuum_30,dent,Sounds,10_0_8_1,NA,755.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_15,dent,Sounds,10_0_9_1,NA,844.4730001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,15,3499
dent-biasing,continuum_80,tent,Sounds,10_0_10_1,NA,764.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,3499
dent-biasing,continuum_70,tent,Sounds,10_0_11_1,NA,750.4450001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,3499
dent-biasing,continuum_25,dent,Sounds,10_0_12_1,NA,662.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
dent-biasing,continuum_55,tent,Sounds,10_0_13_1,NA,751.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_75,tent,Sounds,10_0_14_1,NA,697.6650001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,75,3499
dent-biasing,continuum_85,tent,Sounds,10_0_15_1,NA,710.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3499
dent-biasing,continuum_85,tent,Sounds,10_1_0_1,NA,599.9390001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3499
dent-biasing,continuum_35,dent,Sounds,10_1_1_1,NA,810.8110001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,35,3499
dent-biasing,continuum_10,dent,Sounds,10_1_2_1,NA,640.0870001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,3499
dent-biasing,continuum_40,tent,Sounds,10_1_3_1,NA,684.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,40,3499
dent-biasing,continuum_15,dent,Sounds,10_1_4_1,NA,881.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,15,3499
dent-biasing,continuum_25,dent,Sounds,10_1_5_1,NA,732.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
dent-biasing,continuum_70,tent,Sounds,10_1_6_1,NA,676.9490001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,3499
dent-biasing,continuum_30,dent,Sounds,10_1_7_1,NA,622.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_75,tent,Sounds,10_1_8_1,NA,676.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,75,3499
dent-biasing,continuum_50,tent,Sounds,10_1_9_1,NA,646.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,3499
dent-biasing,continuum_45,tent,Sounds,10_1_10_1,NA,564.9330001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3499
dent-biasing,continuum_55,tent,Sounds,10_1_11_1,NA,539.4120001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_80,tent,Sounds,10_1_12_1,NA,494.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,3499
dent-biasing,continuum_20,dent,Sounds,10_1_13_1,NA,665.1880001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3499
dent-biasing,continuum_65,tent,Sounds,10_1_14_1,NA,584.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3499
dent-biasing,continuum_60,tent,Sounds,10_1_15_1,NA,514.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,3499
dent-biasing,continuum_40,tent,Sounds,10_2_0_1,NA,497.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,40,3499
dent-biasing,continuum_10,dent,Sounds,10_2_1_1,NA,470.1020001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,3499
dent-biasing,continuum_70,tent,Sounds,10_2_2_1,NA,598.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,3499
dent-biasing,continuum_75,tent,Sounds,10_2_3_1,NA,603.0840001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,75,3499
dent-biasing,continuum_65,tent,Sounds,10_2_4_1,NA,560.5950001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3499
dent-biasing,continuum_15,dent,Sounds,10_2_5_1,NA,611.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,15,3499
dent-biasing,continuum_60,tent,Sounds,10_2_6_1,NA,713.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,3499
dent-biasing,continuum_20,dent,Sounds,10_2_7_1,NA,601.2290001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3499
dent-biasing,continuum_85,tent,Sounds,10_2_8_1,NA,657.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3499
dent-biasing,continuum_25,dent,Sounds,10_2_9_1,NA,655.6610001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
dent-biasing,continuum_55,tent,Sounds,10_2_10_1,NA,618.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_80,tent,Sounds,10_2_11_1,NA,709.5150001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,3499
dent-biasing,continuum_50,tent,Sounds,10_2_12_1,NA,613.0190001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,3499
dent-biasing,continuum_45,tent,Sounds,10_2_13_1,NA,599.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3499
dent-biasing,continuum_30,dent,Sounds,10_2_14_1,NA,671.9570001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_35,dent,Sounds,10_2_15_1,NA,853.0990001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,35,3499
dent-biasing,continuum_55,tent,Sounds,10_3_0_1,NA,721.3160001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_80,tent,Sounds,10_3_1_1,NA,737.9330001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,3499
dent-biasing,continuum_20,dent,Sounds,10_3_2_1,NA,863.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3499
dent-biasing,continuum_35,dent,Sounds,10_3_3_1,NA,820.9000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,35,3499
dent-biasing,continuum_75,tent,Sounds,10_3_4_1,NA,721.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,75,3499
dent-biasing,continuum_45,tent,Sounds,10_3_5_1,NA,751.3900001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3499
dent-biasing,continuum_60,tent,Sounds,10_3_6_1,NA,695.3950001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,3499
dent-biasing,continuum_50,tent,Sounds,10_3_7_1,NA,682.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,3499
dent-biasing,continuum_30,dent,Sounds,10_3_8_1,NA,652.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_40,dent,Sounds,10_3_9_1,NA,1143.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,40,3499
dent-biasing,continuum_15,dent,Sounds,10_3_10_1,NA,648.5340001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,15,3499
dent-biasing,continuum_85,tent,Sounds,10_3_11_1,NA,661.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3499
dent-biasing,continuum_10,dent,Sounds,10_3_12_1,NA,911.1290001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,3499
dent-biasing,continuum_65,tent,Sounds,10_3_13_1,NA,773.0020001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3499
dent-biasing,continuum_25,dent,Sounds,10_3_14_1,NA,628.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
dent-biasing,continuum_70,tent,Sounds,10_3_15_1,NA,753.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,3499
dent-biasing,continuum_60,tent,Sounds,10_4_0_1,NA,681.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,3499
dent-biasing,continuum_45,tent,Sounds,10_4_1_1,NA,624.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3499
dent-biasing,continuum_50,tent,Sounds,10_4_2_1,NA,529.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,3499
dent-biasing,continuum_20,dent,Sounds,10_4_3_1,NA,686.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3499
dent-biasing,continuum_85,tent,Sounds,10_4_4_1,NA,859.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3499
dent-biasing,continuum_75,tent,Sounds,10_4_5_1,NA,837.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,75,3499
dent-biasing,continuum_10,dent,Sounds,10_4_6_1,NA,798.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,3499
dent-biasing,continuum_55,tent,Sounds,10_4_7_1,NA,907.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_70,tent,Sounds,10_4_8_1,NA,708.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,3499
dent-biasing,continuum_30,dent,Sounds,10_4_9_1,NA,695.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_40,tent,Sounds,10_4_10_1,NA,732.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,40,3499
dent-biasing,continuum_35,dent,Sounds,10_4_11_1,NA,692.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,35,3499
dent-biasing,continuum_25,dent,Sounds,10_4_12_1,NA,687.4020001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
dent-biasing,continuum_15,dent,Sounds,10_4_13_1,NA,648.2910001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,15,3499
dent-biasing,continuum_65,tent,Sounds,10_4_14_1,NA,700.6050001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3499
dent-biasing,continuum_80,tent,Sounds,10_4_15_1,NA,673.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,3499
dent-biasing,continuum_10,dent,Sounds,10_5_0_1,NA,840.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,3499
dent-biasing,continuum_70,tent,Sounds,10_5_1_1,NA,772.9420001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,3499
dent-biasing,continuum_40,tent,Sounds,10_5_2_1,NA,671.9030001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,40,3499
dent-biasing,continuum_15,dent,Sounds,10_5_3_1,NA,677.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,15,3499
dent-biasing,continuum_65,tent,Sounds,10_5_4_1,NA,861.2710001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3499
dent-biasing,continuum_85,tent,Sounds,10_5_5_1,NA,655.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3499
dent-biasing,continuum_30,dent,Sounds,10_5_6_1,NA,694.6190001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_75,tent,Sounds,10_5_7_1,NA,843.4360001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,75,3499
dent-biasing,continuum_60,tent,Sounds,10_5_8_1,NA,621.4600001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,3499
dent-biasing,continuum_20,dent,Sounds,10_5_9_1,NA,578.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3499
dent-biasing,continuum_50,tent,Sounds,10_5_10_1,NA,667.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,3499
dent-biasing,continuum_55,tent,Sounds,10_5_11_1,NA,622.4030001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_25,dent,Sounds,10_5_12_1,NA,613.2250001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
dent-biasing,continuum_45,tent,Sounds,10_5_13_1,NA,564.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3499
dent-biasing,continuum_35,dent,Sounds,10_5_14_1,NA,730.1680001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,35,3499
dent-biasing,continuum_80,tent,Sounds,10_5_15_1,NA,675.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,3499
dent-biasing,continuum_55,tent,Sounds,10_6_0_1,NA,641.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,3499
dent-biasing,continuum_30,dent,Sounds,10_6_1_1,NA,669.9350001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,3499
dent-biasing,continuum_25,dent,Sounds,10_6_2_1,NA,629.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,25,3499
